Consulta,Segundos
Q1,126.1715382149996
Q2,0.7248975809998228
Q3,0.03659063900340698
Q5,0.6103972630007775
Q6,90.48508805599704
Q7,1.2795544170003268
Q8,0.061698796998825856
Q9,2.1618043649978063
Q10,4.667744221998873
